,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
0,17446426,0x637d7698ceba2b13c413c1e7f6d86c773a6e44251d1b621739eae2585b8152a5,1627703465,1.1,6.67282e-05,0x9ccbfd17fa284f36c2ff503546160b256d1cd3d1,0x9ccbfd17fa284f36c2ff503546160b256d1cd3d1,snzpool,0.004971508053136,2021-07-31 03:51:05+00:00
1,17767647,0x57665d72aaa95eec9d10406917e8e9870de687c87ff747bd19652762f84ac249,1628453543,1.21,7.340102e-05,0x69f89efbb5e5519eaf93a0af3dba3f3101350b0d,0x69f89efbb5e5519eaf93a0af3dba3f3101350b0d,linkriver,0.019620677391652,2021-08-08 20:12:23+00:00
2,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x59ecf48345a221e0731e785ed79ed40d0a94e2a5,cryptomanufaktur,0.024537862378658,2021-08-12 19:43:48+00:00
3,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0xb8c6e43f37e04a2411562a13c1c48b3ad5975cf4,inotel,0.025403911628868,2021-08-12 19:43:48+00:00
4,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0xab35418fb9f8b13e3e6857c36a0769b9f94a87ec,newroad_network,0.024943188601056,2021-08-12 19:43:48+00:00
5,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0xd56fbff05d2e1cdbeb5cb50e8055dad0cf864792,linkforest,0.023076364889392,2021-08-12 19:43:48+00:00
6,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x9ccbfd17fa284f36c2ff503546160b256d1cd3d1,snzpool,0.015674291035052,2021-08-12 19:43:48+00:00
7,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0xd9459cc85e78e0336adb349eabf257dbaf9d5a2b,Unknown1,0.033503421312784,2021-08-12 19:43:48+00:00
8,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x3d65be029c949f52caba2d8e8270c098256697d9,staking_facilities,0.01980028321948,2021-08-12 19:43:48+00:00
9,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x797de2909991c66c66d8e730c8385bbab8d18ea6,linkpool,0.03397005911591,2021-08-12 19:43:48+00:00
10,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x4a3df8cae46765d33c2551ff5438a5c5fc44347c,chainlayer,0.0261246187735,2021-08-12 19:43:48+00:00
11,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x69f89efbb5e5519eaf93a0af3dba3f3101350b0d,linkriver,0.008473190256576,2021-08-12 19:43:48+00:00
12,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x9efa0a617c0552f1558c95993aa8b8a68b3e709c,dextrac,0.03085515428719,2021-08-12 19:43:48+00:00
13,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0xb9e62f6a14ac8babb7f99993bdc3182a1976c22e,Unknown2,0.025554655054624,2021-08-12 19:43:48+00:00
14,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,Unknown3,0.022703907600828,2021-08-12 19:43:48+00:00
15,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x1f11134a80aed1ff47e3ee97a4d3f978a0629669,simply_vc,0.024371208750858,2021-08-12 19:43:48+00:00
16,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x3fb4600736d306ee2a89edf0356d4272fb095768,pier_two,0.024830762477874,2021-08-12 19:43:48+00:00
17,17913491,0x4a1071ffadbfad5df346c4735287a1e3ff57980851ea767b82dcd48358859188,1628797428,20.0,0.3096611,0xf9c551bdd05e87384af94796b836784860118496,0x7d0f8dd25135047967ba6c50309b567957dd52c3,vulcan_link,0.021692448899268,2021-08-12 19:43:48+00:00
18,18212209,0x7ac0325323f60b5822c48d3e7c2cf3d2e40b16613680e540a6512494ce711c0c,1629504470,5.0,0.05508735,0x52b42a919155eb883b8f9df71babc9601ddc09dc,0x59ecf48345a221e0731e785ed79ed40d0a94e2a5,cryptomanufaktur,0.018249791105,2021-08-21 00:07:50+00:00
19,18212209,0x7ac0325323f60b5822c48d3e7c2cf3d2e40b16613680e540a6512494ce711c0c,1629504470,5.0,0.05508735,0x52b42a919155eb883b8f9df71babc9601ddc09dc,0xb8c6e43f37e04a2411562a13c1c48b3ad5975cf4,inotel,0.012196977655,2021-08-21 00:07:50+00:00
20,18212209,0x7ac0325323f60b5822c48d3e7c2cf3d2e40b16613680e540a6512494ce711c0c,1629504470,5.0,0.05508735,0x52b42a919155eb883b8f9df71babc9601ddc09dc,0xab35418fb9f8b13e3e6857c36a0769b9f94a87ec,newroad_network,0.016281213645,2021-08-21 00:07:50+00:00
21,18212209,0x7ac0325323f60b5822c48d3e7c2cf3d2e40b16613680e540a6512494ce711c0c,1629504470,5.0,0.05508735,0x52b42a919155eb883b8f9df71babc9601ddc09dc,0xd56fbff05d2e1cdbeb5cb50e8055dad0cf864792,linkforest,0.013454664945,2021-08-21 00:07:50+00:00
22,18212209,0x7ac0325323f60b5822c48d3e7c2cf3d2e40b16613680e540a6512494ce711c0c,1629504470,5.0,0.05508735,0x52b42a919155eb883b8f9df71babc9601ddc09dc,0x9ccbfd17fa284f36c2ff503546160b256d1cd3d1,snzpool,0.01004351572,2021-08-21 00:07:50+00:00
